Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1505,2024-10-30,2024-11-03,Kara Mitchell,CUST804,Home Office,Office Supplies,Pen,PROD2955,East,Hawaii,West Nathanchester,8,4972.23,0,39777.84,3677.25,0.0,37,No,0,Soto-Sanchez,icobb@example.com,Cash,Cancelled
ORD1506,2025-03-10,2025-03-15,Stephanie Crane,CUST546,Corporate,Groceries,Snacks,PROD2959,East,North Dakota,Sherrymouth,9,3691.49,0,33223.41,3093.88,0.0,37,No,0,Carrillo Ltd,millerleroy@example.org,Credit Card,Pending
ORD1507,2025-03-26,2025-03-28,Peter Keller,CUST427,Corporate,Office Supplies,Stapler,PROD3675,North,Tennessee,New Brian,5,1869.7,10,8413.65,971.28,0.0,33,No,0,"Whitney, Lloyd and Liu",robert84@example.net,Credit Card,Cancelled
ORD1508,2025-11-20,2025-11-25,Gregory Wilcox,CUST298,Home Office,Office Supplies,Pen,PROD3738,East,North Dakota,Lake Richard,6,4151.43,10,22417.72,2526.49,0.0,6,Yes,37,"Harris, Stephens and Kramer",zterry@example.net,Net Banking,Cancelled
ORD1509,2025-03-03,2025-03-06,Shirley Miller,CUST943,Consumer,Furniture,Study Table,PROD9489,East,Ohio,Peterberg,6,3916.16,15,19972.42,2491.17,0.0,6,Yes,26,"Braun, Campbell and Davis",adrienne20@example.org,UPI,Pending
ORD1510,2026-03-15,2026-03-20,Leslie Allen,CUST326,Consumer,Furniture,Sofa,PROD8544,North,Wyoming,Jessicahaven,2,4112.34,0,8224.68,2844.95,0.0,44,No,0,Dennis LLC,courtney51@example.org,Bank Transfer,Cancelled
ORD1511,2025-12-01,2025-12-03,Belinda Evans,CUST936,Corporate,Electronics,Monitor,PROD5991,North,West Virginia,South Matthewbury,2,1189.55,5,2260.14,922.16,0.0,8,Yes,26,"Zhang, Cunningham and Kline",michaelmitchell@example.net,UPI,Cancelled
ORD1512,2025-07-11,2025-07-12,Michelle Stone,CUST535,Home Office,Furniture,Office Chair,PROD1308,West,Kansas,West Zacharyborough,7,308.33,0,2158.31,158.21,1050.84,30,No,0,Gibson-Thomas,fpoole@example.org,Credit Card,Delivered
ORD1513,2024-06-10,2024-06-13,Carlos Lewis,CUST144,Consumer,Electronics,Laptop,PROD2581,North,California,Ericafurt,10,1106.47,5,10511.47,635.02,0.0,1,Yes,22,"Hansen, Maxwell and Wiggins",cfields@example.net,UPI,Cancelled
ORD1514,2026-04-16,2026-04-23,Monique Butler,CUST864,Corporate,Electronics,Keyboard,PROD3630,South,Hawaii,New David,9,2894.15,0,26047.35,2395.88,4484.43,33,No,0,"Ellis, Faulkner and Palmer",bensonstanley@example.org,UPI,Delivered
ORD1515,2025-11-23,2025-11-29,Justin Dorsey,CUST296,Corporate,Office Supplies,Calculator,PROD1070,North,Delaware,Rodriguezstad,4,4610.34,15,15675.16,2980.98,0.0,28,No,0,"Roberts, Mills and Wilson",vickie44@example.com,Credit Card,Pending
ORD1516,2024-05-14,2024-05-16,Brenda Lawrence,CUST954,Corporate,Groceries,Fruits,PROD4510,South,Arkansas,Pamelaborough,7,652.94,10,4113.52,358.76,1853.33,33,No,0,Fuentes Group,martinezmichael@example.org,UPI,Delivered
ORD1517,2025-03-13,2025-03-17,Mr. Jesse Morgan,CUST880,Corporate,Electronics,Headphone,PROD1665,North,Missouri,Davenportberg,6,2519.19,15,12847.87,1545.38,0.0,43,No,0,Wagner Group,jcontreras@example.net,Cash,Cancelled
ORD1518,2024-12-31,2025-01-02,Mario Hanson,CUST667,Corporate,Electronics,Mouse,PROD4093,North,Missouri,South Matthew,8,4701.5,10,33850.8,2687.94,-3398.52,25,No,0,Rubio Group,debbie20@example.net,Cash,Returned
ORD1519,2025-08-25,2025-08-30,Michelle Hoffman,CUST774,Home Office,Furniture,Office Chair,PROD3348,West,Delaware,East Stephanieside,7,3505.68,0,24539.76,2792.53,0.0,4,Yes,31,"Todd, Bernard and Boyd",bshaw@example.org,UPI,Pending
ORD1520,2025-09-16,2025-09-19,Catherine Smith,CUST305,Home Office,Groceries,Milk,PROD4815,West,Indiana,Port Janice,8,1464.74,20,9374.34,1080.19,-421.39,42,No,0,"Wallace, Roman and Lawson",fchapman@example.org,Net Banking,Returned
ORD1521,2025-01-12,2025-01-16,Jason Heath,CUST596,Home Office,Electronics,Monitor,PROD8448,North,Massachusetts,Scottville,2,1328.38,15,2258.25,786.84,0.0,1,Yes,23,Weaver LLC,iantate@example.org,Credit Card,Pending
ORD1522,2024-12-17,2024-12-24,Meghan Brown,CUST169,Corporate,Furniture,Study Table,PROD7269,East,Massachusetts,North Jennifer,3,1583.49,20,3800.38,852.76,1753.75,42,No,0,Price-Flores,qorozco@example.com,Net Banking,Delivered
ORD1523,2026-01-25,2026-02-01,Amber Allen,CUST604,Corporate,Office Supplies,Stapler,PROD9157,West,Rhode Island,South William,9,1382.16,10,11195.5,1138.61,1972.76,48,No,0,"Cruz, Wilson and Brown",etran@example.com,Credit Card,Delivered
ORD1524,2024-05-15,2024-05-19,David Mercado,CUST221,Corporate,Groceries,Eggs,PROD7165,West,Louisiana,East Kathrynberg,8,276.31,5,2099.96,199.68,0.0,45,No,0,Carroll-Griffin,kristathomas@example.net,UPI,Cancelled
ORD1525,2024-08-31,2024-09-04,Kimberly Henderson,CUST541,Consumer,Electronics,Mouse,PROD8986,North,Oklahoma,Williamsmouth,10,3407.62,20,27260.96,2638.01,-1201.71,10,No,0,"Roberts, Stanton and Smith",qnelson@example.net,Net Banking,Returned
ORD1526,2025-02-12,2025-02-13,Dr. Christy Pittman MD,CUST500,Corporate,Groceries,Vegetables,PROD7189,East,Hawaii,West Christopherville,5,1670.37,0,8351.85,1229.7,0.0,23,No,0,Hardy LLC,gclark@example.com,Bank Transfer,Pending
ORD1527,2026-03-10,2026-03-17,Grace Green,CUST859,Home Office,Furniture,Bookshelf,PROD7235,North,Wisconsin,Nelsonmouth,7,1791.2,10,11284.56,1190.74,3782.9,42,No,0,Clark-Haley,allen20@example.net,UPI,Delivered
ORD1528,2025-04-28,2025-04-30,Adam Thompson,CUST340,Home Office,Electronics,Headphone,PROD2391,North,Oklahoma,Farmerside,5,660.91,5,3139.32,335.67,0.0,2,Yes,34,Cobb Ltd,ryanpatricia@example.net,Cash,Cancelled
ORD1529,2025-04-03,2025-04-08,Heather Hess,CUST627,Corporate,Electronics,Laptop,PROD8695,North,Rhode Island,Paultown,6,1950.91,15,9949.64,1227.06,3691.64,31,No,0,Ford and Sons,vsmith@example.org,Credit Card,Delivered
ORD1530,2025-12-03,2025-12-09,Thomas Howard,CUST791,Consumer,Electronics,Mouse,PROD9237,East,Colorado,Lindseybury,3,3112.66,10,8404.18,2763.33,0.0,31,No,0,Baird LLC,campbellrebecca@example.net,Credit Card,Pending
ORD1531,2025-08-06,2025-08-13,Craig Nicholson,CUST970,Home Office,Office Supplies,Stapler,PROD5344,North,Montana,Port Joshuahaven,5,4981.52,15,21171.46,4094.02,3771.88,45,No,0,Jackson-Lee,cameronanderson@example.org,Net Banking,Delivered
ORD1532,2024-07-30,2024-07-31,Kelly Perez,CUST706,Corporate,Electronics,Laptop,PROD9700,West,North Dakota,Jamestown,7,1127.72,0,7894.04,857.76,0.0,32,No,0,"Byrd, Mendez and Becker",bsmith@example.net,Bank Transfer,Cancelled
ORD1533,2025-09-27,2025-10-01,Amber Mcmillan,CUST779,Home Office,Electronics,Monitor,PROD7788,West,Nevada,Hillhaven,5,3162.32,15,13439.86,2430.64,0.0,1,Yes,40,Simpson-Holmes,stephensonjeffrey@example.com,Net Banking,Pending
ORD1534,2026-04-06,2026-04-13,Jerry Smith,CUST291,Home Office,Groceries,Bread,PROD8656,East,Illinois,Christophershire,9,4063.77,15,31087.84,3551.14,3921.62,33,No,0,Mooney and Sons,prosario@example.org,UPI,Delivered
ORD1535,2024-08-28,2024-08-31,Arthur Garrett,CUST573,Consumer,Office Supplies,Notebook,PROD5919,West,Alaska,Reynoldstown,7,1661.4,0,11629.8,1251.98,-439.6,18,No,0,"Robles, Mcconnell and Pittman",danielallen@example.com,UPI,Returned
ORD1536,2026-01-29,2026-02-01,Gavin Bauer,CUST803,Home Office,Office Supplies,File Folder,PROD4907,North,California,Duranmouth,3,1040.39,5,2965.11,851.89,0.0,29,No,0,"Martinez, Villegas and Rangel",sedwards@example.org,Cash,Cancelled
ORD1537,2025-12-21,2025-12-26,Thomas Ramos,CUST546,Corporate,Furniture,Study Table,PROD3610,East,Maryland,Joneston,3,242.8,10,655.56,185.37,0.0,41,No,0,"Williams, Horn and Morales",mhall@example.net,Credit Card,Pending
ORD1538,2025-08-20,2025-08-26,James Pope,CUST597,Consumer,Furniture,Office Chair,PROD6143,East,South Carolina,West Debratown,2,4512.82,15,7671.79,3875.2,1083.95,25,No,0,Holmes-Matthews,garciabrooke@example.org,UPI,Delivered
ORD1539,2025-07-27,2025-07-29,Cheryl Berry,CUST214,Home Office,Furniture,Dining Table,PROD9605,East,South Dakota,Michaelfort,8,4434.37,5,33701.21,3281.12,0.0,21,No,0,"Oliver, Lopez and Taylor",brownlarry@example.com,Net Banking,Cancelled
ORD1540,2025-05-26,2025-06-01,Nicole Collins,CUST499,Home Office,Office Supplies,File Folder,PROD4571,South,Ohio,East Terrance,2,958.26,10,1724.87,647.58,0.0,37,No,0,"Cooper, Wood and Smith",brianhunter@example.net,Credit Card,Cancelled
ORD1541,2026-02-18,2026-02-22,Gregg Bray,CUST646,Corporate,Furniture,Bookshelf,PROD9941,West,South Dakota,Port Casey,8,3445.42,10,24807.02,2934.72,0.0,23,No,0,Contreras Ltd,vgreene@example.net,Cash,Pending
ORD1542,2025-07-06,2025-07-12,Lisa Barnes,CUST476,Corporate,Furniture,Dining Table,PROD1570,North,Hawaii,South Nancyton,4,1339.62,15,4554.71,835.53,0.0,43,No,0,Robinson-Smith,heatherowens@example.org,Credit Card,Cancelled
ORD1543,2024-10-25,2024-10-30,Dr. Robert Aguirre,CUST987,Consumer,Groceries,Fruits,PROD1128,West,Missouri,South Jack,5,1574.35,5,7478.16,974.47,0.0,28,No,0,Cox Inc,anthony12@example.com,Bank Transfer,Pending
ORD1544,2025-03-31,2025-04-07,Kevin Cannon,CUST885,Home Office,Groceries,Rice,PROD1555,East,Arizona,East Jamesburgh,2,4133.67,15,7027.24,2845.77,-624.64,21,No,0,Mcclure Ltd,matthewspencer@example.org,Cash,Returned
ORD1545,2024-09-22,2024-09-29,Ryan Lozano,CUST202,Consumer,Electronics,Headphone,PROD2087,East,Alaska,South Diana,7,3050.37,20,17082.07,2425.39,-836.62,48,No,0,Morgan and Sons,stephen55@example.net,Credit Card,Returned
ORD1546,2024-09-03,2024-09-09,Vanessa Cuevas,CUST756,Consumer,Groceries,Rice,PROD3229,North,Nevada,North Drewberg,7,1080.37,10,6806.33,675.76,2549.04,7,Yes,25,Lee Group,louis63@example.org,UPI,Delivered
ORD1547,2025-12-06,2025-12-11,Chelsea Nichols,CUST830,Home Office,Office Supplies,Calculator,PROD7722,East,Georgia,Johnview,8,2443.99,5,18574.32,1476.83,0.0,18,No,0,York PLC,fclark@example.com,UPI,Cancelled
ORD1548,2025-12-28,2025-12-29,Amy Romero,CUST524,Corporate,Office Supplies,File Folder,PROD7182,South,Wisconsin,Victormouth,1,4745.74,20,3796.59,3601.27,0.0,5,Yes,34,Morris LLC,fbaldwin@example.com,UPI,Pending
ORD1549,2024-11-17,2024-11-20,Margaret Gibbs,CUST818,Consumer,Furniture,Sofa,PROD8027,East,Tennessee,East Jeffreyborough,3,536.4,10,1448.28,304.7,625.59,0,Yes,42,Roy-Foster,ronald69@example.org,Net Banking,Delivered
ORD1550,2026-04-19,2026-04-23,Dawn Miller,CUST891,Corporate,Groceries,Milk,PROD4677,South,Wisconsin,West Seanstad,4,4735.66,10,17048.38,2913.31,-1157.36,27,No,0,Silva Group,ronald76@example.com,UPI,Returned
ORD1551,2025-02-02,2025-02-07,Emily Reyes,CUST320,Corporate,Office Supplies,File Folder,PROD3955,West,Idaho,Hallland,3,240.99,10,650.67,143.19,-74.32,23,No,0,Valenzuela-Phillips,hartmansara@example.org,Net Banking,Returned
ORD1552,2024-07-24,2024-07-30,Andrew Gonzalez,CUST762,Corporate,Furniture,Office Chair,PROD8682,South,Illinois,Johnview,6,4874.56,15,24860.26,3776.52,-1353.47,47,No,0,Thornton and Sons,alan44@example.com,Net Banking,Returned
ORD1553,2025-12-22,2025-12-25,Theresa Underwood PhD,CUST174,Consumer,Furniture,Office Chair,PROD6453,South,Alabama,Valdezberg,8,4550.31,20,29121.98,3984.84,3619.01,0,Yes,28,Perez-Cummings,thomasblack@example.net,Net Banking,Delivered
ORD1554,2025-12-02,2025-12-07,Robert Peterson,CUST490,Corporate,Groceries,Snacks,PROD7076,South,Colorado,Meganchester,9,301.51,5,2577.91,182.15,-291.94,29,No,0,"Butler, Gonzales and Farrell",brooksbarbara@example.org,UPI,Returned
ORD1555,2024-12-16,2024-12-17,Alexandra Cochran,CUST424,Home Office,Groceries,Bread,PROD5266,North,Minnesota,Jeremiahchester,6,316.39,5,1803.42,221.37,0.0,47,No,0,"Goodwin, Farmer and Vaughn",mark09@example.org,Bank Transfer,Cancelled
ORD1556,2026-04-09,2026-04-13,William Gamble,CUST389,Corporate,Electronics,Headphone,PROD6128,West,Oregon,Bairdborough,3,1646.16,15,4197.71,1325.93,0.0,35,No,0,Brown-Hughes,krodriguez@example.com,Cash,Pending
ORD1557,2025-09-01,2025-09-02,Anna Garcia,CUST293,Consumer,Furniture,Study Table,PROD4000,North,Oklahoma,North Margaret,8,1375.1,15,9350.68,927.6,-329.13,22,No,0,"Burns, Lopez and Jones",ocampbell@example.com,Net Banking,Returned
ORD1558,2025-09-17,2025-09-21,Jordan Wood,CUST568,Corporate,Furniture,Study Table,PROD3025,East,Alabama,West Michele,2,1098.3,10,1976.94,628.52,0.0,47,No,0,Myers-Mayo,amandamendoza@example.org,Net Banking,Pending
ORD1559,2025-02-19,2025-02-26,Sharon Anderson,CUST379,Home Office,Office Supplies,Calculator,PROD1067,South,Indiana,Ryanfort,7,4610.02,5,30656.63,3721.68,5907.46,21,No,0,Munoz LLC,waynecohen@example.com,Credit Card,Delivered
ORD1560,2024-09-26,2024-09-29,Charles Brown,CUST797,Home Office,Furniture,Sofa,PROD7120,North,Montana,New Mark,6,853.5,0,5121.0,583.87,-308.69,17,No,0,"Suarez, Stevens and Johnston",robertsnicole@example.com,Net Banking,Returned
ORD1561,2025-01-17,2025-01-23,Michelle Evans,CUST105,Corporate,Furniture,Dining Table,PROD8423,East,South Carolina,South John,10,733.67,0,7336.7,602.07,0.0,20,No,0,"Quinn, Ellis and Bartlett",hollydavis@example.net,Credit Card,Cancelled
ORD1562,2024-05-26,2024-06-01,Seth Hill,CUST172,Home Office,Groceries,Milk,PROD7534,East,South Dakota,Elizabethland,3,1276.39,15,3254.79,683.73,0.0,10,No,0,"Barber, Barrera and Kerr",jriddle@example.org,Cash,Pending
ORD1563,2025-02-03,2025-02-10,Brian Miranda,CUST512,Corporate,Office Supplies,Pen,PROD5891,West,Massachusetts,Hayesview,7,3705.86,10,23346.92,3192.58,0.0,22,No,0,Hunter Group,jonesheather@example.net,Credit Card,Pending
ORD1564,2025-04-16,2025-04-23,Patrick Foley,CUST476,Home Office,Office Supplies,File Folder,PROD8298,West,Montana,North Johnberg,8,1415.55,20,9059.52,947.33,-785.71,39,No,0,Santiago-Marshall,jjones@example.net,UPI,Returned
ORD1565,2024-10-28,2024-11-01,Jessica Ruiz,CUST745,Corporate,Furniture,Office Chair,PROD9410,East,Louisiana,East Mary,8,3414.56,5,25950.66,2978.41,3314.74,18,No,0,"Garcia, Phillips and Nichols",qjackson@example.org,Cash,Delivered
ORD1566,2025-10-01,2025-10-05,Jeremiah Thompson,CUST181,Corporate,Electronics,Monitor,PROD3093,East,Virginia,Lake Amandamouth,4,2663.15,10,9587.34,1937.21,2613.38,2,Yes,36,"Williams, Walters and Mills",myerskyle@example.org,Credit Card,Delivered
ORD1567,2025-07-31,2025-08-05,Raymond Wang,CUST535,Corporate,Furniture,Sofa,PROD5151,East,Kansas,Reginaborough,5,2969.28,20,11877.12,1503.96,-796.61,11,No,0,Smith Inc,rogersjames@example.net,Cash,Returned
ORD1568,2024-06-11,2024-06-12,Stephen Robles,CUST185,Corporate,Electronics,Keyboard,PROD8454,West,Texas,Lake Gary,10,4058.39,10,36525.51,3598.53,0.0,13,No,0,Hunt-Ochoa,anna39@example.org,UPI,Pending
ORD1569,2026-04-18,2026-04-19,Teresa Martinez,CUST864,Home Office,Electronics,Laptop,PROD8107,North,Indiana,West Marcustown,1,2035.18,0,2035.18,1157.39,-168.56,25,No,0,Valdez-Smith,stephenjones@example.com,Net Banking,Returned
ORD1570,2025-09-09,2025-09-15,Amanda Mcclure,CUST598,Corporate,Electronics,Mouse,PROD5958,North,Nebraska,Katrinafort,3,762.06,5,2171.87,415.14,988.72,44,No,0,Marquez PLC,johnathandavis@example.com,UPI,Delivered
ORD1571,2025-08-26,2025-09-02,Megan Compton,CUST127,Consumer,Groceries,Snacks,PROD3378,South,Vermont,West Gregory,7,4226.24,20,23666.94,2435.86,0.0,49,No,0,"Stewart, York and Olson",andres97@example.com,Cash,Cancelled
ORD1572,2025-05-24,2025-05-26,Crystal Matthews,CUST585,Corporate,Furniture,Office Chair,PROD3721,South,Alabama,North Christina,8,4822.95,15,32796.06,2449.34,-3503.23,12,No,0,Parker Ltd,ntodd@example.org,Bank Transfer,Returned
ORD1573,2024-06-08,2024-06-13,Jonathan Harris,CUST949,Corporate,Furniture,Bookshelf,PROD1129,North,Missouri,Lake Benjamin,7,4899.49,15,29151.97,3894.27,0.0,2,Yes,35,"George, Bautista and Stevenson",dennis50@example.net,Cash,Cancelled
ORD1574,2025-12-28,2026-01-01,Maria Roberts,CUST625,Home Office,Groceries,Bread,PROD1994,North,Alaska,Port Jessica,7,2924.38,20,16376.53,1536.48,-2159.35,7,Yes,35,Allen-Ryan,lauriehorton@example.org,Net Banking,Returned
ORD1575,2025-08-08,2025-08-14,Kelly White,CUST455,Corporate,Groceries,Milk,PROD3643,East,South Dakota,North Mollyland,4,2399.28,15,8157.55,1422.39,0.0,37,No,0,Williams and Sons,davidthompson@example.net,Bank Transfer,Pending
ORD1576,2026-01-28,2026-02-02,Christine Romero,CUST973,Home Office,Groceries,Bread,PROD5806,West,Nevada,Collinsborough,7,4182.1,10,26347.23,3422.58,0.0,39,No,0,Coleman PLC,kevinray@example.net,UPI,Pending
ORD1577,2024-09-26,2024-09-29,Richard Miller,CUST807,Home Office,Furniture,Sofa,PROD3115,South,Mississippi,Grayfort,4,865.94,15,2944.2,467.92,-390.57,31,No,0,Henderson-Lynch,ywolf@example.com,Bank Transfer,Returned
ORD1578,2024-05-08,2024-05-10,Jessica Miller,CUST314,Home Office,Furniture,Office Chair,PROD6878,East,Maryland,New Jessica,6,3416.95,5,19476.61,2840.1,3288.04,4,Yes,30,James-Torres,nicholas97@example.org,Cash,Delivered
ORD1579,2025-01-06,2025-01-07,John Moore,CUST732,Consumer,Furniture,Dining Table,PROD4671,West,Illinois,North Michellestad,5,4968.95,10,22360.28,4013.67,0.0,9,Yes,47,Sullivan-Perry,xwaller@example.com,Net Banking,Cancelled
ORD1580,2025-05-08,2025-05-13,William Jones,CUST785,Consumer,Furniture,Sofa,PROD8489,North,Arizona,South Sarahburgh,2,3930.1,20,6288.16,3194.63,1176.75,35,No,0,Hines LLC,william75@example.net,Credit Card,Delivered
ORD1581,2024-06-06,2024-06-11,Tammy Fitzgerald,CUST207,Consumer,Furniture,Study Table,PROD6925,South,Kansas,Johnsonstad,5,3570.0,20,14280.0,2496.7,4293.2,9,Yes,40,"Mann, Johnson and Wade",josegibson@example.net,Bank Transfer,Delivered
ORD1582,2024-08-15,2024-08-18,Lance Lynn,CUST938,Consumer,Furniture,Study Table,PROD8194,West,Hawaii,North Kellifurt,1,1302.05,15,1106.74,828.79,0.0,5,Yes,28,Mccarthy-Mccann,stonejacob@example.com,Bank Transfer,Pending
ORD1583,2024-08-29,2024-09-04,Dawn Turner,CUST872,Corporate,Electronics,Monitor,PROD3483,West,Ohio,Willischester,4,776.17,15,2638.98,516.44,-246.92,33,No,0,"Booth, Rodriguez and Armstrong",lisa43@example.net,Bank Transfer,Returned
ORD1584,2025-02-26,2025-02-27,Abigail Jackson,CUST553,Consumer,Furniture,Dining Table,PROD2140,North,New York,North Chadchester,6,1642.54,5,9362.48,1106.46,-769.53,42,No,0,"Butler, Roberts and Jordan",nicholaspadilla@example.org,UPI,Returned
ORD1585,2025-05-05,2025-05-10,Travis Hayes,CUST159,Home Office,Electronics,Mouse,PROD7586,East,Indiana,East Brian,6,4555.23,0,27331.38,3784.49,0.0,44,No,0,Lamb and Sons,tonya67@example.net,Cash,Pending
ORD1586,2026-04-02,2026-04-06,Sheena Martin,CUST759,Consumer,Groceries,Snacks,PROD6656,West,Maine,South Davidland,4,4416.78,0,17667.12,2273.71,0.0,24,No,0,Johnson-Young,gchambers@example.org,UPI,Cancelled
ORD1587,2024-06-09,2024-06-14,Tyler Ortega,CUST653,Corporate,Office Supplies,Pen,PROD9383,East,Arizona,East Alexatown,9,1769.47,5,15128.97,901.31,0.0,15,No,0,Morrison-Hatfield,sarah75@example.net,Bank Transfer,Cancelled
ORD1588,2025-03-22,2025-03-28,Michael Cooper,CUST532,Home Office,Furniture,Office Chair,PROD7110,East,Massachusetts,West Elizabeth,9,1836.92,0,16532.28,1474.36,3263.04,28,No,0,Bishop-Hester,linda07@example.net,Bank Transfer,Delivered
ORD1589,2025-03-01,2025-03-06,Stacy Taylor,CUST854,Consumer,Groceries,Eggs,PROD4868,South,Rhode Island,Port Alyssabury,6,1566.09,20,7517.23,1204.28,-354.17,15,No,0,Hayes-Parks,qrobertson@example.org,Credit Card,Returned
ORD1590,2024-04-25,2024-04-28,Dr. Robin Smith,CUST628,Home Office,Office Supplies,Stapler,PROD8443,North,Mississippi,Port Jillmouth,3,3587.04,15,9146.95,1911.1,4273.65,27,No,0,Lawson Group,baileysheila@example.com,UPI,Delivered
ORD1591,2025-09-16,2025-09-20,Susan Navarro,CUST319,Corporate,Furniture,Bookshelf,PROD9622,West,Maine,Lake Douglas,10,2838.95,15,24131.08,2409.72,-829.26,28,No,0,"Walter, Glover and Moran",andersonlaura@example.com,Cash,Returned
ORD1592,2026-01-29,2026-02-04,Kimberly Baxter,CUST526,Consumer,Office Supplies,Calculator,PROD3082,West,Hawaii,Friedmanfort,8,733.99,20,4697.54,620.45,726.66,44,No,0,"Fernandez, Sanchez and Jackson",garciavictoria@example.org,UPI,Delivered
ORD1593,2024-08-25,2024-08-29,Erin Reyes,CUST584,Consumer,Office Supplies,Calculator,PROD7051,North,Louisiana,Lake Jonathan,10,4276.36,0,42763.6,2344.93,0.0,2,Yes,36,Lynn-Lambert,sandraschultz@example.com,UPI,Cancelled
ORD1594,2024-07-02,2024-07-03,Faith Walker,CUST480,Corporate,Electronics,Keyboard,PROD5816,West,Oregon,Lake Matthewfurt,1,3976.9,5,3778.05,3235.28,-77.31,19,No,0,"May, Hoffman and Chase",jeffreywilson@example.org,Bank Transfer,Returned
ORD1595,2024-07-18,2024-07-20,Patrick Pineda,CUST287,Home Office,Groceries,Milk,PROD3004,East,West Virginia,New Michaelmouth,2,4365.09,15,7420.65,3022.7,0.0,36,No,0,Ray-Smith,lawrencejames@example.com,Cash,Cancelled
ORD1596,2025-03-18,2025-03-21,Jacob Shelton,CUST900,Corporate,Groceries,Rice,PROD3175,South,Florida,North Randall,9,3218.66,15,24622.75,2468.35,0.0,46,No,0,"Phelps, Stewart and Cabrera",mary77@example.org,Bank Transfer,Pending
ORD1597,2025-08-03,2025-08-04,Paul Sweeney,CUST919,Home Office,Groceries,Fruits,PROD4814,West,Vermont,New Lukehaven,6,2750.87,15,14029.44,2185.2,2884.92,10,No,0,"Martinez, Shea and Mccarthy",nwelch@example.com,Credit Card,Delivered
ORD1598,2024-12-05,2024-12-10,Jamie Zavala,CUST745,Home Office,Electronics,Headphone,PROD3028,North,Michigan,Port Jennifer,4,4780.32,20,15297.02,3493.18,4118.85,36,No,0,"Michael, Walker and Fitzgerald",melissaluna@example.com,Net Banking,Delivered
ORD1599,2026-01-16,2026-01-18,Sarah Ritter,CUST868,Corporate,Furniture,Office Chair,PROD9713,South,Oklahoma,Rogersfort,1,1447.32,5,1374.95,865.66,-64.61,34,No,0,Todd-Myers,justin38@example.com,Net Banking,Returned
ORD1600,2024-07-07,2024-07-10,Paul Carpenter,CUST511,Home Office,Furniture,Sofa,PROD1381,East,Arkansas,Stephenburgh,7,984.49,0,6891.43,830.77,0.0,24,No,0,"Taylor, Dominguez and Carter",jasonbrock@example.org,Bank Transfer,Cancelled
ORD1601,2025-11-15,2025-11-16,Heidi Chase,CUST217,Consumer,Office Supplies,Stapler,PROD3359,South,Connecticut,South Stephanie,5,3864.69,5,18357.28,2406.61,-1632.58,3,Yes,39,Shelton-Jackson,davisterri@example.org,Bank Transfer,Returned
ORD1602,2024-06-02,2024-06-04,Jose Morgan,CUST127,Home Office,Furniture,Bookshelf,PROD7388,North,Nevada,Lake Jennifer,6,798.06,10,4309.52,481.37,1710.13,3,Yes,26,Johnson and Sons,sburns@example.net,UPI,Delivered
ORD1603,2024-09-03,2024-09-10,Jaime Holt,CUST711,Home Office,Office Supplies,File Folder,PROD9333,West,Texas,Port Stevenfurt,2,1419.51,10,2555.12,973.68,-90.75,1,Yes,33,Chen-Wallace,wilsonchristopher@example.com,UPI,Returned
ORD1604,2025-09-03,2025-09-04,Katrina Johnson,CUST375,Home Office,Furniture,Study Table,PROD3057,East,Oregon,Hillville,10,2093.06,0,20930.6,1755.05,0.0,50,No,0,"White, Washington and Newman",ievans@example.org,UPI,Pending
ORD1605,2024-12-31,2025-01-03,Terry Pope,CUST653,Consumer,Office Supplies,Calculator,PROD7942,West,Idaho,Hesstown,1,104.91,15,89.17,92.79,0.0,41,No,0,Hawkins-Herrera,lbrown@example.net,UPI,Cancelled
ORD1606,2025-10-29,2025-10-30,Marissa Molina,CUST161,Corporate,Electronics,Headphone,PROD5110,West,Indiana,East Michelleburgh,6,4227.95,5,24099.31,3103.58,0.0,2,Yes,25,Peters LLC,williamsbailey@example.net,Net Banking,Cancelled
ORD1607,2024-08-26,2024-08-31,David Mullins,CUST171,Corporate,Furniture,Sofa,PROD3014,South,Colorado,New Kennethside,9,4994.22,15,38205.78,2918.32,0.0,43,No,0,Henderson Ltd,wrightbrandon@example.net,Bank Transfer,Cancelled
ORD1608,2026-03-26,2026-04-01,Mary Wallace,CUST367,Home Office,Groceries,Eggs,PROD5029,East,Oregon,Nealhaven,6,1132.06,20,5433.89,714.76,0.0,41,No,0,Obrien-Dixon,batesbradley@example.org,Credit Card,Pending
ORD1609,2024-09-16,2024-09-21,Scott Lewis,CUST587,Consumer,Furniture,Study Table,PROD7769,West,Florida,New Michael,7,2736.84,0,19157.88,1958.1,-1278.02,22,No,0,Daniel Group,piercejorge@example.net,Cash,Returned
ORD1610,2026-03-25,2026-04-01,Jesus Duffy,CUST715,Corporate,Groceries,Bread,PROD1138,North,Utah,Bentleyberg,8,1915.36,5,14556.74,1298.29,0.0,47,No,0,"Harris, Soto and Adams",jenniferelliott@example.net,Credit Card,Pending
